학교구분,학교코드,학교명,본분교,학제,지역,설립구분,관련법령,법인명,학교상태,중문학교명,영문학교명,addr,주소,Unnamed: 14,Unnamed: 15,Unnamed: 16,영문주소,중문주소,우편번호,학교개교일,학교홈페이지,총장(대학원장)명,"학교대표
번호","학교대표
팩스번호",x,y,lng,lat
대학원,1306.0,단국대학교 일반대학원,본교,일반대학원,경기,사립,고등교육법,단국대학,기존,檀?大?校 ?究生院,Graduate School,경기도 용인시 수지구 죽전로 152 ,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교) ",경기도,용인시,수지구,"152, Jukjeon-ro, Suji-gu, Yongin-si, Gyeonggi-do, Republic of Korea","152, Jukjeon-ro, Suji-gu, Yongin-si, Gyeonggi-do, Republic of Korea",16890,1958-08-29,cms.dankook.ac.kr/web/grad,마상영,031-8005-2207,02-8021-7134,967130.934892125,1924875.64146318,127.12901434139688,37.32229109367953
대학원,1307.0,단국대학교 경영대학원,본교,특수대학원,경기,사립,고등교육법,단국대학,기존,檀?大?校 ???究生院,Graduate School Of Business Administration,경기도 용인시 수지구 죽전로 152 ,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교) ",경기도,용인시,수지구,"152, Jukjeon-ro, Suji-gu, Yongin-si, Gyeonggi-do, Republic of Korea","152, Jukjeon-ro, Suji-gu, Yongin-si, Gyeonggi-do, Republic of Korea",16890,1978-12-30,cms.dankook.ac.kr/web/giba,송동섭,031-8005-2222,031-8021-7137,967130.934892125,1924875.64146318,127.12901434139688,37.32229109367953
대학원,1309.0,단국대학교 교육대학원,본교,특수대학원,경기,사립,고등교육법,단국대학,기존,檀?大?校 ?育?究生院,Graduate School Of Education,경기도 용인시 수지구 죽전로 152 ,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교) ",경기도,용인시,수지구,"152, Jukjeon-ro, Suji-gu, Yongin-si, Gyeonggi-do, Republic of Korea","152, Jukjeon-ro, Suji-gu, Yongin-si, Gyeonggi-do, Republic of Korea",16890,1980-11-03,cms.dankook.ac.kr/web/gedu,고상숙,031-8005-2242,031-8021-7139,967130.934892125,1924875.64146318,127.12901434139688,37.32229109367953
대학원,1311.0,단국대학교 문화예술대학원,본교,특수대학원,경기,사립,고등교육법,단국대학,기존,檀?大?校 文化???究生院,"Graduate School Of Culture, Arts And Design",경기도 용인시 수지구 죽전로 152 ,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교) ",경기도,용인시,수지구,"152, Jukjeon-ro, Suji-gu, Yongin-si, Gyeonggi-do, Republic of Korea","152, Jukjeon-ro, Suji-gu, Yongin-si, Gyeonggi-do, Republic of Korea",16890,2000-07-18,cms.dankook.ac.kr/web/gdaa,오지철,031-8005-2284,031-8021-7140,967130.934892125,1924875.64146318,127.12901434139688,37.32229109367953
대학원,1320.0,단국대학교 특수교육대학원,본교,특수대학원,경기,사립,고등교육법,단국대학,기존,檀?大?校 特殊?育?究生院,Graduate School Of Special Education,경기도 용인시 수지구 죽전로 152 ,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교) ",경기도,용인시,수지구,"152, Jukjeon-ro, Suji-gu, Yongin-si, Gyeonggi-do, Republic of Korea","152, Jukjeon-ro, Suji-gu, Yongin-si, Gyeonggi-do, Republic of Korea",16890,1998-03-01,cms.dankook.ac.kr/web/gsedu,이병인,031-8005-2272,031-8021-7142,967130.934892125,1924875.64146318,127.12901434139688,37.32229109367953
대학원,1327.0,단국대학교 행정법무대학원,본교,특수대학원,경기,사립,고등교육법,단국대학,기존,檀?大?校 行政法??究生院,Graduate School Of Legal Studies And Public Administration,경기도 용인시 수지구 죽전로 152 ,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교) ",경기도,용인시,수지구,"152, Jukjeon-ro, Suji-gu, Yongin-si, Gyeonggi-do, Republic of Korea","152, Jukjeon-ro, Suji-gu, Yongin-si, Gyeonggi-do, Republic of Korea",16890,1980-11-03,www.dankook.ac.kr,송동수,031-8005-2232,031-8021-7138,967130.934892125,1924875.64146318,127.12901434139688,37.32229109367953
대학원,1331.0,단국대학교 부동산?건설대학원,본교,특수대학원,경기,사립,고등교육법,단국대학,기존,檀?大?校 房地?、建??究生院,Graduate School Of Real Estate And Construction,경기도 용인시 수지구 죽전로 152 ,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교) ",경기도,용인시,수지구,"152, Jukjeon-ro, Suji-gu, Yongin-si, Gyeonggi-do, Republic of Korea","152, Jukjeon-ro, Suji-gu, Yongin-si, Gyeonggi-do, Republic of Korea",16890,2006-10-20,grec.dankook.ac.kr/web/grec,송명규,031-8005-2297,031-8021-7146,967130.934892125,1924875.64146318,127.12901434139688,37.32229109367953
대학원,1378.0,대진대학교 대학원,본교,일반대학원,경기,사립,고등교육법,대진대학교,기존,大?大?校 ?究生院,Graduate School Of Daejin University,경기도 포천시 호국로 1007 ,"경기도 포천시 호국로 1007 (선단동, 대진대학교) ",경기도,포천시,호국로,"1007, Hoguk-ro, Pocheon-si, Gyeonggi-do, Republic of Korea","1007, Hoguk-ro, Pocheon-si, Gyeonggi-do, Republic of Korea",11159,1995-10-18,grad.daejin.ac.kr,한만소,031-539-2103,031-539-2109,969803.37210433,1985276.36080493,127.15668495928094,37.8667952883721
대학원,1381.0,대진대학교 교육대학원,본교,특수대학원,경기,사립,고등교육법,대진대학교,기존,大?大?校 ?育?究生院,"Graduate School Of Education, Daejin University",경기도 포천시 호국로 1007 ,"경기도 포천시 호국로 1007 (선단동, 대진대학교) ",경기도,포천시,호국로,"1007, Hoguk-ro, Pocheon-si, Gyeonggi-do, Republic of Korea","1007, Hoguk-ro, Pocheon-si, Gyeonggi-do, Republic of Korea",11159,1995-10-23,edu.daejin.ac.kr,한만소,031-539-2126,031-539-2109,969803.37210433,1985276.36080493,127.15668495928094,37.8667952883721
대학원,1387.0,대진대학교 통일대학원,본교,특수대학원,경기,사립,고등교육법,대진대학교,기존,大?大?校 ?一?究生院,Graduate School Of Reunification Daejin University,경기도 포천시 호국로 1007 ,"경기도 포천시 호국로 1007 (선단동, 대진대학교) ",경기도,포천시,호국로,"1007, Hoguk-ro, Pocheon-si, Gyeonggi-do, Republic of Korea","1007, Hoguk-ro, Pocheon-si, Gyeonggi-do, Republic of Korea",11159,2001-07-26,grad.daejin.ac.kr,박영택,031-539-2104,031-539-2169,969803.37210433,1985276.36080493,127.15668495928094,37.8667952883721
대학원,1481.0,루터대학교 대학원,본교,특수대학원,경기,사립,고등교육법,루터교학원,기존,루터大?校 大?院,Graduate School,경기도 용인시 기흥구 금화로82번길 20 ,"경기도 용인시 기흥구 금화로82번길 20 (상갈동, 루터대학교) ",경기도,용인시,기흥구,"20, Geumhwa-ro 82beon-gil, Giheung-gu, Yongin-si, Gyeonggi-do, Republic of Korea","20, Geumhwa-ro 82beon-gil, Giheung-gu, Yongin-si, Gyeonggi-do, Republic of Korea",17072,2002-10-30,www.ltu.ac.kr,권득칠,031-679-2300,031-283-1505,965716.562870074,1918462.79846432,127.11334691929088,37.26443603383126
대학원,1482.0,명지대학교 대학원,본교,일반대학원,경기,사립,고등교육법,명지학원,기존,明知大?校 大?院,Myongji University Graduate School,경기도 용인시 처인구 명지로 116 ,"경기도 용인시 처인구 명지로 116 (남동, 명지대학교용인캠퍼스) ",경기도,용인시,처인구,"116, Myongji-ro, Cheoin-gu, Yongin-si, Gyeonggi-do, Republic of Korea","116, Myongji-ro, Cheoin-gu, Yongin-si, Gyeonggi-do, Republic of Korea",17058,1968-03-01,www.mju.ac.kr,선정원,031-330-6735,031-332-2459,972514.092141223,1913708.77758172,127.19018465082702,37.2218091844536
대학원,1500.0,명지대학교 산업대학원,제2캠퍼스,특수대학원,경기,사립,고등교육법,명지학원,기존,明知大?校 ??大?院,Graduate School Of Industrial Technology,경기도 용인시 처인구 명지로 116 ,"경기도 용인시 처인구 명지로 116 (남동, 명지대학교용인캠퍼스) ",경기도,용인시,처인구,"34, Geobukgol-ro, Seodaemun-gu, Seoul, Republic of Korea","34, Geobukgol-ro, Seodaemun-gu, Seoul, Republic of Korea",17058,1990-09-01,www.mju.ac.kr,박현민,1577-0020,031-332-2459,972514.092141223,1913708.77758172,127.19018465082702,37.2218091844536
대학원,1606.0,서울신학대학교 대학원,본교,일반대학원,경기,사립,고등교육법,서울신학대학교,기존,首?神?大? ?究生院,S.T.U. Graduate School,경기도 부천시 소사구 호현로489번길 52 ,"경기도 부천시 소사구 호현로489번길 52 (소사본동, 서울신학대학교) ",경기도,부천시,소사구,"52, Hohyeon-ro 489beon-gil, Bucheon-si, Gyeonggi-do, Republic of Korea","52, Hohyeon-ro 489beon-gil, Bucheon-si, Gyeonggi-do, Republic of Korea",14754,1971-01-25,gs.stu.ac.kr,송규운,032-340-9114,032-349-9400,937082.899879502,1942552.99310705,126.78838206192624,37.48007001321416
대학원,1608.0,서울신학대학교 사회복지대학원,본교,특수대학원,경기,사립,고등교육법,서울신학대학교,기존,首?神?大? 社?福祉?究生院,S.T.U. Graduate School Of Social Welfare,경기도 부천시 소사구 호현로489번길 52 ,"경기도 부천시 소사구 호현로489번길 52 (소사본동, 서울신학대학교) ",경기도,부천시,소사구,"52, Hohyeon-ro 489beon-gil, Bucheon-si, Gyeonggi-do, Republic of Korea","52, Hohyeon-ro 489beon-gil, Bucheon-si, Gyeonggi-do, Republic of Korea",14754,1995-10-18,gs.stu.ac.kr,이봉재,032-340-9114,032-349-9400,937082.899879502,1942552.99310705,126.78838206192624,37.48007001321416
대학원,1610.0,서울신학대학교 신학대학원,본교,특수대학원,경기,사립,고등교육법,서울신학대학교,기존,首?神?大? 神??究生院,S.T.U. Seoul Theological Seminary,경기도 부천시 소사구 호현로489번길 52 ,"경기도 부천시 소사구 호현로489번길 52 (소사본동, 서울신학대학교) ",경기도,부천시,소사구,"52, Hohyeon-ro 489beon-gil, Bucheon-si, Gyeonggi-do, Republic of Korea","52, Hohyeon-ro 489beon-gil, Bucheon-si, Gyeonggi-do, Republic of Korea",14754,1980-11-03,gs.stu.ac.kr,조기연,032-340-9114,032-349-9400,937082.899879502,1942552.99310705,126.78838206192624,37.48007001321416
대학원,1612.0,서울신학대학교 상담대학원,본교,특수대학원,경기,사립,고등교육법,서울신학대학교,기존,首?神?大? 咨??究生院,S.T.U. Graduate School Of Counseling,경기도 부천시 소사구 호현로489번길 52 ,"경기도 부천시 소사구 호현로489번길 52 (소사본동, 서울신학대학교) ",경기도,부천시,소사구,"52, Hohyeon-ro 489beon-gil, Bucheon-si, Gyeonggi-do, Republic of Korea","52, Hohyeon-ro 489beon-gil, Bucheon-si, Gyeonggi-do, Republic of Korea",14754,1996-11-02,gs.stu.ac.kr,조현숙,032-340-9114,032-349-9400,937082.899879502,1942552.99310705,126.78838206192624,37.48007001321416
대학원,1613.0,서울신학대학교 신학전문대학원,본교,전문대학원,경기,사립,고등교육법,서울신학대학교,기존,首?神?大? 神????究生院,S.T.U. Greaduate School Of Theology,경기도 부천시 소사구 호현로489번길 52 ,"경기도 부천시 소사구 호현로489번길 52 (소사본동, 서울신학대학교) ",경기도,부천시,소사구,"52, Hohyeon-ro 489beon-gil, Bucheon-si, Gyeonggi-do, Republic of Korea","52, Hohyeon-ro 489beon-gil, Bucheon-si, Gyeonggi-do, Republic of Korea",14754,2004-03-02,gs.stu.ac.kr,강병오,032-340-9114,032-349-9400,937082.899879502,1942552.99310705,126.78838206192624,37.48007001321416
대학원,1623.0,서울장신대학교 일반대학원,본교,일반대학원,경기,사립,고등교육법,광명학원,기존,首??神大?校 一般大?院,"Graduate School Of Theological Studies, Seoul Jangsin University",경기도 광주시 경안로 145 ,"경기도 광주시 경안로 145 (경안동, 서울장신대학교) ",경기도,광주시,경안로,"145, Gyeongan-ro, Gwangju-si, Gyeonggi-do, Republic of Korea","145, Gyeongan-ro, Gwangju-si, Gyeonggi-do, Republic of Korea",12749,2006-03-02,www.sjs.ac.kr,김세광,031-799-9113,031-765-1232,977458.559203013,1934578.79401832,127.24528310691105,37.41006123666875
대학원,1625.0,서울장신대학교 교회음악대학원,본교,특수대학원,경기,사립,고등교육법,광명학원,기존,首??神大?校 ??音?大?院,"Graduate School Of Church Music, Seoul Jangsin University",경기도 광주시 경안로 145 ,"경기도 광주시 경안로 145 (경안동, 서울장신대학교) ",경기도,광주시,경안로,"145, Gyeongan-ro, Gwangju-si, Gyeonggi-do, Republic of Korea","145, Gyeongan-ro, Gwangju-si, Gyeonggi-do, Republic of Korea",12749,2004-03-02,www.sjs.ac.kr,김준,031-799-9113,031-765-1232,977458.559203013,1934578.79401832,127.24528310691105,37.41006123666875
대학원,1628.0,서울장신대학교 신학대학원,본교,특수대학원,경기,사립,고등교육법,광명학원,기존,首??神大?交神?大?院,"Divinity School, Seoul Jangsin University",경기도 광주시 경안로 145 ,"경기도 광주시 경안로 145 (경안동, 서울장신대학교) ",경기도,광주시,경안로,"145, Gyeongan-ro, Gwangju-si, Gyeonggi-do, Republic of Korea","145, Gyeongan-ro, Gwangju-si, Gyeonggi-do, Republic of Korea",12749,2003-03-01,www.sjs.ac.kr,장남혁,031-799-9113,031-765-1232,977458.559203013,1934578.79401832,127.24528310691105,37.41006123666875
대학원,1629.0,서울장신대학교 자연치유선교대학원,본교,특수대학원,경기,사립,고등교육법,광명학원,기존,首??神大?校 自然治有宣?大?院,"Graduate School Of Naturopathy In Mission, Seoul Jangsin University",경기도 광주시 경안로 145 ,"경기도 광주시 경안로 145 (경안동, 서울장신대학교) ",경기도,광주시,경안로,"145, Gyeongan-ro, Gwangju-si, Gyeonggi-do, Republic of Korea","145, Gyeongan-ro, Gwangju-si, Gyeonggi-do, Republic of Korea",12749,2004-03-18,www.sjs.ac.kr,장석종,031-799-9113,031-765-1232,977458.559203013,1934578.79401832,127.24528310691105,37.41006123666875
대학원,1631.0,서울장신대학교 예배찬양사역대학원,본교,특수대학원,경기,사립,고등교육법,광명학원,기존,首??神大?校 禮拜??使役大?院,"Graduate School Of Worship And Praise In Ministry, Seoul Jangsin University",경기도 광주시 경안로 145 ,"경기도 광주시 경안로 145 (경안동, 서울장신대학교) ",경기도,광주시,경안로,"145, Gyeongan-ro, Gwangju-si, Gyeonggi-do, Republic of Korea","145, Gyeongan-ro, Gwangju-si, Gyeonggi-do, Republic of Korea",12749,2004-03-18,www.sjs.ac.kr,권광은,031-799-9113,031-765-1232,977458.559203013,1934578.79401832,127.24528310691105,37.41006123666875
대학원,1653.0,성결대학교 일반대학원,본교,일반대학원,경기,사립,고등교육법,성결신학원,기존,??大? 一般?究生院,Graduate School Of Sungkyul University,경기도 안양시 만안구 성결대학로 53 ,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교) ",경기도,안양시,만안구,"53, Seonggyeoldaehak-ro, Manan-gu, Anyang-si, Gyeonggi-do, Republic of Korea","53, Seonggyeoldaehak-ro, Manan-gu, Anyang-si, Gyeonggi-do, Republic of Korea",14097,2000-07-18,www.sungkyul.edu,임병우,031-467-8080,031-467-8084,949431.815081927,1931351.12342771,126.928813840807,37.3798625927906
대학원,1655.0,성결대학교 교육대학원,본교,특수대학원,경기,사립,고등교육법,성결신학원,기존,??大? ?育?究生院,Graduate School Of Education Sungkyul University,경기도 안양시 만안구 성결대학로 53 ,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교) ",경기도,안양시,만안구,"53, Seonggyeoldaehak-ro, Manan-gu, Anyang-si, Gyeonggi-do, Republic of Korea","53, Seonggyeoldaehak-ro, Manan-gu, Anyang-si, Gyeonggi-do, Republic of Korea",14097,1997-11-01,www.sungkyul.edu,홍은숙,031-467-8114,031-467-8084,949431.815081927,1931351.12342771,126.928813840807,37.3798625927906
대학원,1659.0,성결대학교 사회복지대학원,본교,특수대학원,경기,사립,고등교육법,성결신학원,기존,??大? 社?福利?究生院,Graduate School Of Social Welfare Sungkyul University,경기도 안양시 만안구 성결대학로 53 ,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교) ",경기도,안양시,만안구,"53, Seonggyeoldaehak-ro, Manan-gu, Anyang-si, Gyeonggi-do, Republic of Korea","53, Seonggyeoldaehak-ro, Manan-gu, Anyang-si, Gyeonggi-do, Republic of Korea",14097,1995-10-08,www.sungkyul.edu,임병우,031-467-8114,031-467-8084,949431.815081927,1931351.12342771,126.928813840807,37.3798625927906
대학원,1697.0,성균관대학교 임상간호대학원,본교,특수대학원,경기,사립,고등교육법,성균관대학,기존,成均?大? ?床看?大?院,Graduate School Of Clinical Nursing Science,경기도 수원시 장안구 서부로 2066 ,"경기도 수원시 장안구 서부로 2066 (천천동, 성균관대학교) ",경기도,수원시,장안구,"25-2, Seonggyungwan-ro, Jongno-gu, Seoul, Republic of Korea","25-2, Seonggyungwan-ro, Jongno-gu, Seoul, Republic of Korea",16419,2003-03-01,nursing.skku.ac.kr/,권인각,02-760-0114,02-760-1141,953394.920426401,1922021.40898426,126.97416335787412,37.29597662865216
대학원,1746.0,수원가톨릭대학교 대학원,본교,일반대학원,경기,사립,고등교육법,광암학원,기존,水原加?立大?校 大?院,Graduate school of suwon catholic university,경기도 화성시 봉담읍 왕림1길 67 ,"경기도 화성시 봉담읍 왕림1길 67 (왕림리, 수원가톨릭대학교) ",경기도,화성시,봉담읍,"67, Wangnim 1-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea","67, Wangnim 1-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea",18332,1987-11-09,www.suwoncatholic.ac.kr,황치헌,031-290-8822,031-227-4526,949797.426026172,1910604.40466065,126.9343448947678,37.19288084586418
대학원,1747.0,수원대학교 일반대학원,본교,일반대학원,경기,사립,고등교육법,고운학원,기존,水原大?校 ?究生院,The University of Suwon Graduate School,경기도 화성시 봉담읍 와우안길 17 ,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교) ",경기도,화성시,봉담읍,"17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea","17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea",18323,1988-11-26,www.suwon.ac.kr,고영란,031-220-2251,031-220-2311,953770.896880034,1912718.5720479,126.97898305387734,37.21214271175425
대학원,1748.0,수원대학교 경영대학원,본교,특수대학원,경기,사립,고등교육법,고운학원,기존,水原大?校 ??管理?究生院,The University of Suwon Graduate School Of Business Administration,경기도 화성시 봉담읍 와우안길 17 ,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교) ",경기도,화성시,봉담읍,"17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea","17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea",18323,2002-10-30,www.suwon.ac.kr,김병용,031-220-2251,031-220-2311,953770.896880034,1912718.5720479,126.97898305387734,37.21214271175425
대학원,1749.0,수원대학교 교육대학원,본교,특수대학원,경기,사립,고등교육법,고운학원,기존,水原大?校 ?育?究生院,The University of Suwon Graduate School Of Education,경기도 화성시 봉담읍 와우안길 17 ,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교) ",경기도,화성시,봉담읍,"17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea","17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea",18323,1989-11-03,www.suwon.ac.kr,고영란,031-220-2251,031-220-2311,953770.896880034,1912718.5720479,126.97898305387734,37.21214271175425
대학원,1752.0,수원대학교 미술대학원,본교,특수대학원,경기,사립,고등교육법,고운학원,기존,水原大?校 美??究生院,The University of Suwon Graduate School Of Art,경기도 화성시 봉담읍 와우안길 17 ,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교) ",경기도,화성시,봉담읍,"17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea","17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea",18323,2000-03-01,www.suwon.ac.kr,김희경,031-220-2251,031-220-2231,953770.896880034,1912718.5720479,126.97898305387734,37.21214271175425
대학원,1753.0,수원대학교 사회복지대학원,본교,특수대학원,경기,사립,고등교육법,고운학원,기존,水原大?校 社?福利?究生院,The University of Suwon Graduate School Of Social Welfare,경기도 화성시 봉담읍 와우안길 17 ,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교) ",경기도,화성시,봉담읍,"17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea","17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea",18323,2002-10-30,www.suwon.ac.kr,송승민,031-220-2251,031-220-2311,953770.896880034,1912718.5720479,126.97898305387734,37.21214271175425
대학원,1758.0,수원대학교 호텔관광대학원,본교,특수대학원,경기,사립,고등교육법,고운학원,기존,水原大?校 酒店及旅游?究生院,The University of Suwon Graduate School Of Hotel And Tourism,경기도 화성시 봉담읍 와우안길 17 ,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교) ",경기도,화성시,봉담읍,"17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea","17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea",18323,2000-03-01,www.suwon.ac.kr,조미나,031-220-2251,031-220-2311,953770.896880034,1912718.5720479,126.97898305387734,37.21214271175425
대학원,1760.0,수원대학교 음악대학원,본교,특수대학원,경기,사립,고등교육법,고운학원,기존,水原大?校 音??究生院,The University of Suwon Grauate School Of Music,경기도 화성시 봉담읍 와우안길 17 ,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교) ",경기도,화성시,봉담읍,"17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea","17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea",18323,2000-03-01,www.suwon.ac.kr,김영은,031-220-2251,031-220-2311,953770.896880034,1912718.5720479,126.97898305387734,37.21214271175425
대학원,1761.0,수원대학교 공학대학원,본교,특수대학원,경기,사립,고등교육법,고운학원,기존,水原大?校 工??究生院,The University of Suwon Graduate School Of Engineering,경기도 화성시 봉담읍 와우안길 17 ,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교) ",경기도,화성시,봉담읍,"17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea","17, Wauan-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea",18323,2002-10-30,www.suwon ac.kr,이채영,031-220-2251,031-220-2311,953770.896880034,1912718.5720479,126.97898305387734,37.21214271175425
대학원,1818.0,아신대학교 대학원,본교,일반대학원,경기,사립,고등교육법,아세아연합신학대학원,기존,?神大?校 大?院,Graduate School of ACTS University ,경기도 양평군 옥천면 경강로 1276 ,"경기도 양평군 옥천면 경강로 1276 (아신리, 아세아연합신학대학교) ",경기도,양평군,옥천면,"1276, Gyeonggang-ro, Okcheon-myeon, Yangpyeong-gun, Gyeonggi-do, Republic of Korea","1276, Gyeonggang-ro, Okcheon-myeon, Yangpyeong-gun, Gyeonggi-do, Republic of Korea",12508,1987-11-01,www.acts.ac.kr,안경승,031-770-7795,031-770-7774,993625.98953104,1945712.23259837,127.42787745571442,37.51066737634375
대학원,1819.0,아신대학교 교육대학원,본교,특수대학원,경기,사립,고등교육법,아세아연합신학대학원,기존,?神大?校 ?育大?院,Graduate School of Education of ACTS University,경기도 양평군 옥천면 경강로 1276 ,"경기도 양평군 옥천면 경강로 1276 (아신리, 아세아연합신학대학교) ",경기도,양평군,옥천면,"1276, Gyeonggang-ro, Okcheon-myeon, Yangpyeong-gun, Gyeonggi-do, Republic of Korea","1276, Gyeonggang-ro, Okcheon-myeon, Yangpyeong-gun, Gyeonggi-do, Republic of Korea",12508,1999-11-19,www.acts.ac.kr,안경승,031-770-7795,031-770-7774,993625.98953104,1945712.23259837,127.42787745571442,37.51066737634375
대학원,1820.0,아신대학교 선교대학원,본교,특수대학원,경기,사립,고등교육법,아세아연합신학대학원,기존,?神大?校 宣?大?院,Graduate School of Intercultural Studies of ACTS University,경기도 양평군 옥천면 경강로 1276 ,"경기도 양평군 옥천면 경강로 1276 (아신리, 아세아연합신학대학교) ",경기도,양평군,옥천면,"1276, Gyeonggang-ro, Okcheon-myeon, Yangpyeong-gun, Gyeonggi-do, Republic of Korea","1276, Gyeonggang-ro, Okcheon-myeon, Yangpyeong-gun, Gyeonggi-do, Republic of Korea",12508,1997-12-12,www.acts.ac.kr,안경승,031-770-7795,031-770-7774,993625.98953104,1945712.23259837,127.42787745571442,37.51066737634375
대학원,1821.0,아신대학교 신학대학원,본교,특수대학원,경기,사립,고등교육법,아세아연합신학대학원,기존,?神大?校 神?大?院,Graduate School of Theology of ACTS University,경기도 양평군 옥천면 경강로 1276 ,"경기도 양평군 옥천면 경강로 1276 (아신리, 아세아연합신학대학교) ",경기도,양평군,옥천면,"1276, Gyeonggang-ro, Okcheon-myeon, Yangpyeong-gun, Gyeonggi-do, Republic of Korea","1276, Gyeonggang-ro, Okcheon-myeon, Yangpyeong-gun, Gyeonggi-do, Republic of Korea",12508,1986-11-29,www.acts.ac.kr,허주,031-770-7795,031-770-7774,993625.98953104,1945712.23259837,127.42787745571442,37.51066737634375
대학원,1822.0,아신대학교 상담대학원,본교,특수대학원,경기,사립,고등교육법,아세아연합신학대학원,기존,?神大?校 相?大?院,Graduate School of Counseling of ACTS University,경기도 양평군 옥천면 경강로 1276 ,"경기도 양평군 옥천면 경강로 1276 (아신리, 아세아연합신학대학교) ",경기도,양평군,옥천면,"1276, Gyeonggang-ro, Okcheon-myeon, Yangpyeong-gun, Gyeonggi-do, Republic of Korea","1276, Gyeonggang-ro, Okcheon-myeon, Yangpyeong-gun, Gyeonggi-do, Republic of Korea",12508,2001-07-26,www.acts.ac.kr,안경승,031-770-7795,031-770-7774,993625.98953104,1945712.23259837,127.42787745571442,37.51066737634375
대학원,1824.0,아주대학교 대학원,본교,일반대학원,경기,사립,고등교육법,대우학원,기존,?洲大?校 大?院,The Graduate School Of Ajou University,경기도 수원시 영통구 월드컵로 206 ,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교) ",경기도,수원시,영통구,"206, World cup-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, Republic of Korea","206, World cup-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, Republic of Korea",16499,1981-03-01,grad.ajou.ac.kr/,노병희,031-219-2303,031-214-1500,959589.129770662,1920570.92387559,127.04412820844414,37.28319224783103
대학원,1825.0,아주대학교 경영대학원,본교,특수대학원,경기,사립,고등교육법,대우학원,기존,?洲大?校 工商管理?究生院(????究生院),Ajou University Graduate School Of Business,경기도 수원시 영통구 월드컵로 206 ,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교) ",경기도,수원시,영통구,"206, World cup-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, Republic of Korea","206, World cup-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, Republic of Korea",16499,1987-11-09,mba.ajou.ac.kr,성민제,031-219-2317,031-219-2190,959589.129770662,1920570.92387559,127.04412820844414,37.28319224783103
