시군명,공동주택구분,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부
고양시,,우방유쉘,고양동,454,2007-06-13,23,8,443,Y
고양시,,우인아크리움빌,주교동,1633,2005-05-17,20,3,299,Y
고양시,,우진주택,주교동,569-9,1985-04-03,5,2,45,N
고양시,,운진연립,일산동,591-8,1985-10-23,3,2,45,N
고양시,,운진연립,행신동,653-9,1987-05-18,3,2,42,N
고양시,,원당대림이편한세상아파트,성사동,869,2009-12-02,26,21,1486,Y
고양시,,원당삼성래미안휴레스트,성사동,860,2009-10-30,25,22,1651,Y
고양시,,원흥 도래울마을 5단지,도내동,1006,2017-09-05,25,11,967,Y
고양시,,원흥도래울마을1,원흥동,717,2014-10-15,21,9,1578,N
고양시,,원흥도래울마을2,도내동,983,2014-06-02,25,18,1193,Y
고양시,,원흥도래울마을3,도내동,1010,2015-04-22,25,17,1386,N
고양시,,원흥도래울마을4,도내동,1011,2013-12-06,25,9,598,Y
고양시,,원흥도래울마을6,도내동,1103,2013-11-12,22,19,1392,Y
고양시,,원흥동일스위트,도내동,1107,2018-01-26,25,14,1257,Y
고양시,,원흥마을12단지,원흥동,617,2019-07-11,20,9,1372,N
고양시,,월드메르디앙주상복합아파트,일산동,955-10,2005-03-22,17,1,204,Y
고양시,,위시티블루밍3단지,식사동,1510,2010-10-29,30,16,1435,Y
고양시,,위시티블루밍5단지,식사동,1565,2010-10-29,30,8,915,Y
고양시,,위시티일산자이1단지,식사동,1487,2010-08-23,30,11,1244,Y
고양시,,위시티일산자이2단지,식사동,1498,2010-09-24,30,18,1975,Y
고양시,,위시티일산자이4단지,식사동,1504,2010-08-23,30,12,1288,Y
고양시,,위시티자이주상복합,식사동,1528,2010-09-20,25,2,176,Y
고양시,,위시티휴먼빌,식사동,1533,2014-08-29,28,2,192,Y
고양시,,유승,관산동,126,2000-04-29,25,3,218,Y
고양시,,유일아파트,토당동,900-5,1996-08-30,7,1,40,N
고양시,,유진스웰1차,일산동,2140,2010-05-31,14,2,79,N
고양시,,유진스웰2차아파트,일산동,2147,2010-12-17,27,3,237,Y
고양시,,윤창1.2단지,고양동,414-1(-17),1997-08-20,18,4,299,Y
고양시,,윤창1차,행신동,633-67,1996-05-01,17,3,298,Y
고양시,,윤창2차,행신동,650-78,1996-05-01,15,1,102,N
고양시,,윤창아파트,주교동,272-1,1988-05-17,5,1,30,N
고양시,,윤창주택,행신동,634-45,1989-12-26,6,1,54,N
고양시,,은빛마을11,화정동,961,1996-04-29,19,11,1350,Y
고양시,,은빛마을5,화정동,870,1995-11-13,20,38,2032,Y
고양시,,은빛마을6,화정동,936,1996-04-27,20,19,1320,Y
고양시,,은창5차아파트,관산동,134-0,1989-11-29,5,1,45,N
고양시,,은하맨숀,주교동,558-1,1984-11-15,3,2,42,N
고양시,,은하아파트,주교동,552-1,1985-11-15,5,3,125,N
고양시,,은행마을1단지,풍동,174,2002-10-25,20,10,964,Y
고양시,,은행마을2단지,식사동,910,2002-05-30,15,9,533,Y
고양시,,은행마을3단지,식사동,1474,2003-08-28,20,8,539,Y
고양시,,인성빌라,일산동,584-1,1986-01-18,3,1,21,N
고양시,,일산1차현대홈타운아파트,일산동,645,2001-03-31,26,5,341,Y
고양시,,"일산2,3차동문아파트",일산동,960-6,1997-10-20,25,6,667,Y
고양시,,일산2차아이파크,중산동,1842,2019-09-27,19,4,214,Y
고양시,,일산2차현대홈타운아파트,일산동,651-1외 2,2002-04-29,26,8,596,Y
고양시,,"일산3,2차동문아파트",일산동,973-31,1997-10-20,20,2,222,Y
고양시,,일산3차현대홈타운아파트,일산동,600,2002-08-30,25,6,496,Y
고양시,,일산5차동문아파트,일산동,600-32,2000-09-16,25,7,427,Y
고양시,,일산대우푸르지오,일산동,1945,2013-08-02,24,13,589,Y
고양시,,일산동문1차아파트,일산동,1694,1996-08-09,20,5,586,Y
고양시,,일산동양아파트,일산동,955-2,2004-04-30,25,11,954,Y
고양시,,일산동원아파트,일산동,1833-0,1989-09-09,5,1,60,N
고양시,,일산두산위브더제니스(주상복합),탄현동,1640,2013-04-26,59,8,2700,Y
고양시,,일산메가시티,일산동,576-20,2003-05-26,15,1,178,Y
고양시,,일산센트럴아이파크,중산동,1841,2018-05-29,32,12,1802,Y
고양시,,일산쌍용아파트,일산동,576-4외 3,1997-12-30,27,4,496,Y
고양시,,일산에듀포레,탄현동,1650,2018-10-16,25,16,1690,Y
고양시,,일산요진와이시티,백석동,1237,2016-09-30,59,6,2404,Y
고양시,,일산자이2차,식사동,852,2020-11-27,32,7,802,Y
고양시,,일산중앙가든아파트,일산동,587-2,1989-07-06,5,4,95,N
고양시,,"일산탄현신원1,2차아파트",일산동,"2125, 2121",2002-12-31,25,6,304,Y
고양시,,일신건영1차휴먼빌,일산동,1655,2003-12-07,26,13,822,Y
고양시,,일신건영2차휴먼빌,일산동,1687,2007-04-27,21,5,270,Y
고양시,,일신삼익아파트,일산동,2120,2000-09-09,25,6,509,Y
고양시,,"임광,진흥아파트",탄현동,1634,2009-10-07,15,16,905,Y
고양시,,임창아파트,성사동,488-56,1988-12-12,6,2,96,N
고양시,,임창아파트,주교동,570-0,1987-03-13,5,1,70,N
고양시,,임창타운,토당동,402-0,1985-12-26,3,5,99,N
고양시,,자성빌라,토당동,26-0,1986-09-17,3,4,87,N
고양시,,장미7차,행신동,"644-1,-43",1991-12-05,15,2,375,Y
고양시,,장미8차,토당동,873,1993-08-28,16,1,128,N
고양시,,장미아파트,성사동,496-5,1985-05-30,5,4,125,N
고양시,,장미아파트,성사동,519-51,1989-03-20,6,1,95,N
고양시,,장미아파트,성사동,519-53,1989-05-17,5,1,30,N
고양시,,장미아파트(가),토당동,99-54,1988-07-01,5,1,50,N
고양시,,장미아파트(나),토당동,99-39,1989-03-18,5,1,45,N
고양시,,장미아파트(다~마),토당동,36192,1988-08-13,5,3,90,N
고양시,,장미아파트2차,주교동,616-0,1986-04-22,5,1,60,N
고양시,,장미아파트3차,주교동,563-4,1986-06-11,5,2,80,N
고양시,,장성마을1단지(동부),대화동,2228,1995-11-29,19,6,410,Y
고양시,,장성마을2단지(대명),대화동,2236,1995-11-29,17,6,591,Y
고양시,,장성마을3단지(건영),대화동,2234,1996-02-29,19,7,354,Y
고양시,,장성마을4단지(대명),대화동,2232,1995-07-31,15,3,162,Y
고양시,,정발마을 1단지,마두동,821,1996-02-21,4,12,144,N
고양시,,정발마을 2단지,마두동,859,1996-02-13,4,7,136,N
고양시,,정발마을 3단지,마두동,861,1996-04-03,4,9,126,N
고양시,,정발마을 4단지,마두동,867,1996-03-12,4,13,280,Y
고양시,,정발마을 5단지,마두동,1007,1996-02-22,4,3,24,N
고양시,,정발마을 6단지,마두동,1006,1996-02-12,4,4,32,N
고양시,,정발마을 7단지,마두동,1004,1996-03-15,4,9,99,N
고양시,,정발마을 8단지,마두동,812,1997-03-29,4,5,69,N
고양시,,정원빌라,일산동,592-49,1985-08-06,3,3,66,N
고양시,,제2127부대연립,벽제동,112-6,1994-06-16,4,4,160,N
고양시,,제민연립,행신동,235-1,1982-05-25,3,2,27,N
고양시,,제민연립,행신동,235-3,1982-05-25,3,2,30,N
고양시,,종건그린빌라,성사동,488-40,1986-01-15,3,5,104,N
고양시,,주공그린빌,관산동,996,2003-10-20,18,16,1192,Y
고양시,,중산마을 10단지,중산동,1566,1995-03-31,12,10,608,Y
고양시,,중산마을 11단지,중산동,1575-4,1995-12-27,12,7,428,Y
고양시,,중산마을 12단지,중산동,1576,1996-05-27,11,3,110,N
고양시,,중산마을 1단지,풍동,1555,1995-10-31,12,12,888,Y
고양시,,중산마을 2단지,중산동,1556,1995-10-30,12,14,978,Y
고양시,,중산마을 3단지,중산동,1554-2,1995-11-29,12,6,552,Y
고양시,,중산마을 5단지,중산동,1575,1995-12-29,5,21,540,Y
고양시,,중산마을 6단지,중산동,1573,1995-04-28,12,6,413,Y
고양시,,중산마을 7단지,중산동,1573-7,1995-03-31,12,6,336,Y
고양시,,중산마을 8단지,중산동,1574,1995-03-29,12,12,720,Y
고양시,,중산마을 9단지,중산동,1566-2,1995-05-25,12,10,480,Y
고양시,,중앙아파트,관산동,338-39 외 1(338-4),1992-07-13,5,3,100,N
고양시,,중앙하이츠빌,덕이동,1076,2001-10-31,15,4,236,Y
고양시,,중앙하이츠빌1,풍동,417-2,2001-01-05,15,4,270,Y
고양시,,중흥에스클레스,중산동,1720,2008-10-31,4,4,96,N
고양시,,지축LH3단지,지축동,고양시지축공공주택지구내 에이3블록,2019-08-14,20,4,890,N
고양시,,지축역 센트럴푸르지오,지축동,498-6,2019-11-29,29,6,852,Y
고양시,,지축역 중흥S-클래스 북한산 파크뷰,지축동,569-8,2020-11-30,29,8,732,Y
고양시,,지축역 한림풀에버,지축동,공동주택지구B-2BL,2020-01-30,29,11,1102,Y
고양시,,지축역북한산유보라,지축동,645-2,2019-10-31,29,5,549,Y
고양시,,철산아파트,덕이동,277-10,1989-03-29,5,6,270,N
고양시,,청구,고양동,399,1997-10-31,18,2,168,Y
고양시,,청원네이처빌,성석동,1077,2004-04-29,12,4,288,Y
고양시,,초원연립1차,성사동,503-0,1984-06-28,3,2,80,N
고양시,,초원파크,주교동,592-0,1985-03-11,3,3,48,N
고양시,,"큰마을대림,현대아파트",탄현동,121외 6,1999-07-16,20,28,2588,Y
고양시,,킨텍스 꿈에그린,대화동,2603외 1,2019-02-27,49,6,1100,Y
고양시,,킨텍스원시티2블럭,장항동,1761,2019-08-22,49,5,959,Y
고양시,,킨텍스원시티3블럭,장항동,1762,2019-08-22,49,5,782,Y
고양시,,탄현 쌍용아파트,탄현동,130,2005-01-20,20,3,214,Y
고양시,,탄현1차주은아파트,일산동,1997,1999-02-10,20,2,228,Y
고양시,,탄현마을10단지(동문),탄현동,1470,1995-06-20,18,4,350,Y
고양시,,탄현마을11단지(동신),탄현동,1578,2000-11-15,24,7,516,Y
고양시,,탄현마을12단지(서광),탄현동,1579,2000-09-27,22,3,308,Y
고양시,,탄현마을13단지(삼환),탄현동,1584,2000-12-02,23,6,396,Y
고양시,,탄현마을14단지(주은)2차,탄현동,1582,2000-09-28,22,3,232,Y
고양시,,탄현마을15단지(효성),탄현동,1583,2000-09-22,19,3,241,Y
고양시,,탄현마을16단지(풍림),탄현동,1585,2000-10-14,23,7,980,Y
고양시,,탄현마을1단지(진로경남),탄현동,1485,1995-09-29,20,4,480,Y
고양시,,탄현마을2단지(삼익세라믹),탄현동,1487,1994-12-16,19,3,390,Y
고양시,,탄현마을3단지(부영),탄현동,1484,1995-05-03,15,4,475,Y
고양시,,탄현마을4단지(건영),탄현동,1481,1994-12-15,18,5,642,Y
고양시,,탄현마을5단지(건영종건),탄현동,1477,1999-02-28,18,5,624,Y
고양시,,탄현마을6단지(현대한신),탄현동,1479,1994-10-22,17,8,968,Y
고양시,,탄현마을7단지(부영),탄현동,1480,1995-05-03,15,6,726,Y
고양시,,탄현마을8단지(동성),탄현동,1476,1994-10-31,17,6,652,Y
고양시,,탄현마을9단지(일신건영),탄현동,1473,1994-10-21,18,5,416,Y
고양시,,"태영아파트(1,2차)",일산동,954외1(954-5),2002-10-10,22,9,636,Y
고양시,,태웅정다움,토당동,853외4,2005-06-03,12,1,66,N
고양시,,테라비아타 인 삼송,오금동,585,2020-11-26,4,6,80,N
고양시,,평일아파트,일산동,586-21,1987-11-19,4,2,48,N
고양시,,평화APT,주교동,565-0,1985-05-08,5,2,60,N
고양시,,푸른마을1,고양동,735,2008-09-25,25,5,464,Y
고양시,,푸른마을10,고양동,1121(736),2009-11-20,15,12,557,Y
고양시,,푸른마을2,고양동,720,2004-09-23,25,2,188,Y
고양시,,푸른마을3,고양동,719,2004-06-30,25,9,958,Y
고양시,,푸른마을4,고양동,734,2008-09-25,19,6,241,Y
고양시,,푸른마을5,고양동,730,2007-04-25,20,8,460,Y
고양시,,푸른마을6,고양동,724,2007-04-25,19,5,496,Y
고양시,,푸른마을7,고양동,752,2010-10-22,18,2,211,Y
고양시,,푸른마을8,고양동,725,2007-06-04,15,2,120,N
고양시,,"풍림아이원 1,2단지",토당동,70,2002-08-31,19,6,445,Y
고양시,,풍원아파트,일산동,2084-0,1996-05-25,15,1,102,N
고양시,,하늘마을1단지,중산동,1680,2007-10-25,20,12,1378,N
고양시,,하늘마을2단지,중산동,1700,2007-11-13,22,10,1000,Y
고양시,,하늘마을3단지,풍동,1801,2007-06-14,20,6,583,N
고양시,,하늘마을4단지,중산동,1802,2007-06-14,20,7,782,N
고양시,,하늘마을5단지,중산동,1800,2007-08-16,20,13,1150,Y
고양시,,하늘마을6단지,중산동,1717,2010-07-02,20,10,410,Y
고양시,,하이파크시티 일산아이파크1단지,덕이동,1524,2011-01-14,28,8,693,Y
고양시,,하이파크시티 일산아이파크5단지,덕이동,1540,2011-01-14,29,9,863,Y
고양시,,하이파크시티 일산파밀리에2단지,덕이동,1529,2011-03-31,29,12,1208,Y
고양시,,하이파크시티 일산파밀리에3단지,덕이동,1534,2011-03-30,29,5,432,Y
고양시,,하이파크시티 일산파밀리에4단지,덕이동,1535,2011-03-31,29,17,1676,Y
고양시,,한가람,행신동,1054,2005-10-04,13,1,42,N
고양시,,한라비발디리버,토당동,298,2004-11-23,24,3,482,Y
고양시,,한양빌라,토당동,33239,1985-12-31,3,5,90,N
고양시,,햇빛마을18-1,행신동,895,1998-07-20,20,15,1132,Y
고양시,,햇빛마을18-2,행신동,938,1998-07-22,20,9,696,Y
고양시,,햇빛마을19,행신동,903904,1998-08-10,20,11,840,Y
고양시,,햇빛마을20,행신동,934,1997-06-07,20,17,1713,Y
고양시,,햇빛마을21,행신동,905,1997-08-14,20,14,880,Y
고양시,,햇빛마을22,행신동,946,1996-06-23,15,5,445,Y
고양시,,햇빛마을23,행신동,953,1996-11-22,20,20,1813,Y
고양시,,햇빛마을24,행신동,958,1998-02-16,20,14,916,Y
고양시,,행신1차 SK-VIEW,행신동,621,2005-04-27,24,8,812,Y
고양시,,행신2차 SK-VIEW,행신동,630외1,2006-02-22,15,3,139,N
고양시,,행신3차 SK-VIEW,행신동,650,2009-02-02,25,7,574,Y
고양시,,행신동부로미,행신동,205-25,1993-06-05,4,1,20,N
고양시,,행신동영진빌라,행신동,617-9,1994-04-18,4,2,20,N
고양시,,향동마을4단지,향동동,406,2020-09-08,24,3,498,N
고양시,,허스(다),관산동,190-3,1985-06-22,3,1,24,N
고양시,,허스(라),관산동,190-4,1985-06-22,3,1,33,N
고양시,,허스맨션,일산동,960-2,1984-08-09,3,3,41,N
고양시,,허스아파트,관산동,151-3,1987-01-26,5,4,110,N
고양시,,"현대1,2단지",고양동,240-6(255),1997-12-01,20,8,791,Y
고양시,,현대1차홈타운,토당동,352,2002-07-29,25,7,650,Y
고양시,,현대2차홈타운,토당동,53-44,2002-10-25,24,8,556,Y
고양시,,현대그린,사리현동,466-1,1990-04-05,5,5,380,Y
고양시,,현대맨션,주교동,560-0,1984-12-22,3,3,57,N
고양시,,현대성우오스타,일산동,2141,2011-03-31,4,9,124,N
고양시,,현대연립,토당동,37-14,1984-03-09,3,3,30,N
고양시,,호수마을 1단지,장항동,902,1996-02-28,27,3,388,Y
고양시,,호수마을 2단지,장항동,881,1994-10-29,20,15,1144,Y
고양시,,호수마을 3단지,장항동,877,1994-08-31,20,17,876,Y
고양시,,호수마을 4단지,장항동,875,1994-07-29,18,8,472,Y
고양시,,호수마을 5단지,마두동,883,1994-02-28,20,8,668,Y
고양시,,호일맨션,토당동,24-0,1986-10-29,3,2,48,N
고양시,,화성,고양동,103,2004-06-07,23,1,122,N
고양시,,효자빌라,주교동,571-1,1985-11-21,3,3,42,N
고양시,,후곡마을10단지(동임서),일산동,1074,1995-03-30,23,10,516,Y
고양시,,"후곡마을11,12단지(삼호주공)",일산동,1103,1995-09-18,20,10,836,Y
고양시,,"후곡마을12,11단지(삼호주공)",일산동,1107,1995-09-18,15,10,718,Y
고양시,,후곡마을13단지(태영),일산동,1093,1994-12-17,19,6,420,Y
고양시,,후곡마을14단지(청구),일산동,1101,1994-05-30,20,8,446,Y
고양시,,후곡마을15단지(건영),일산동,1077,1994-06-30,23,10,766,Y
고양시,,후곡마을16단지(동아코오롱),일산동,1086,1995-10-25,21,10,948,Y
고양시,,후곡마을17단지(태영),일산동,1087,1994-10-28,20,10,557,Y
고양시,,후곡마을18단지(현대),일산동,1090,1994-12-10,20,12,784,Y
고양시,,후곡마을1단지(대우벽산),일산동,1040,1995-02-27,18,8,498,Y
고양시,,후곡마을2단지(동양대창),일산동,1046,1995-07-31,19,8,608,Y
고양시,,후곡마을3단지(현대),일산동,1069,1994-10-31,20,9,530,Y
고양시,,후곡마을4단지(금호한양),일산동,1066,1993-03-29,21,8,752,Y
고양시,,후곡마을5단지(영풍한진),일산동,1048,1995-10-30,18,6,358,Y
고양시,,후곡마을6단지(건영동부),일산동,1050,1994-12-16,18,10,676,Y
고양시,,후곡마을7단지(동성),일산동,1055,1994-10-01,21,12,802,Y
고양시,,후곡마을8단지(동신),일산동,1057,1994-08-30,19,9,434,Y
고양시,,후곡마을9단지(럭키롯데),일산동,1058,1995-10-06,23,12,936,Y
고양시,,흰돌마을 1단지,백석동,1194,1994-04-09,28,2,299,Y
고양시,,흰돌마을 2단지,백석동,1351,1995-12-15,26,3,276,Y
고양시,,흰돌마을 3단지,백석동,1349,1994-08-30,15,11,816,Y
고양시,,흰돌마을 4단지,백석동,1343,1995-05-29,15,9,1141,N
고양시,,흰돌마을 5단지,백석동,1344,1994-06-09,17,9,628,Y
고양시,,흰돌마을 6단지,백석동,1193,1994-10-28,4,11,200,Y
고양시,,흰돌마을 7단지,백석동,1191,1996-04-03,4,8,96,N
고양시,,힐스테이트킨텍스레이크뷰,장항동,1784,2019-09-26,27,3,299,Y
과천시,,과천센트레빌,갈현동,639,2020-08-12,15,3,100,N
과천시,,과천위버필드,원문동,2,2021-01-28,35,21,2129,Y
과천시,,과천제이드자이,갈현동,254-1,2021-12-24,25,7,647,Y
과천시,,과천타워,별양동,1,1997-07-01,10,1,42,N
과천시,,과천푸르지오써밋,중앙동,37,2020-03-31,28,32,1571,Y
과천시,,과천푸르지오어울림라비엔오,갈현동,25,2021-12-10,35,7,679,Y
과천시,,래미안센트럴스위트(7-2단지),별양동,3,2018-07-25,25,9,543,Y
과천시,,래미안슈르,원문동,4,2008-08-12,25,48,3143,Y
과천시,,래미안에코팰리스,중앙동,71,2007-04-06,15,12,659,Y
과천시,,센트럴파크 푸르지오써밋(7-1단지),부림동,49,2020-12-22,32,32,1317,Y
과천시,,주공 10단지,중앙동,67,1984-07-10,5,26,632,Y
과천시,,주공 4단지,별양동,7,1983-05-10,15,10,1110,Y
과천시,,주공 5단지,별양동,6,1983-10-28,15,7,800,Y
과천시,,주공 8단지,부림동,41,1983-08-20,15,12,1400,Y
과천시,,주공 9단지,부림동,41,1982-12-20,5,17,720,Y
광명시,,e편한세상 센트레빌,하안동,864,2010-01-14,33,27,2815,Y
광명시,,개운고층,소하동,889-1,1990-07-19,15,1,165,Y
광명시,,개운저층,소하동,889-2,1988-08-20,5,3,90,N
광명시,,골드클래스,소하동,1325,2016-09-07,4,7,84,N
광명시,,광명상우2차,광명동,734,1995-09-11,19,1,169,Y
광명시,,광명소하휴먼시아6단지,소하동,1324,2009-06-24,15,18,1174,N
광명시,,광명신원,광명동,309-1,1998-10-13,17,1,217,Y
광명시,,광명신촌휴먼시아2단지,소하동,1366,2010-10-29,15,14,875,N
광명시,,광명아크포레자이위브,광명동,304-20,2021-04-16,29,19,2104,Y
광명시,,광명역세권휴먼시아1단지,소하동,1373,2010-12-07,15,17,1354,N
광명시,,광명역세권휴먼시아2단지,소하동,1391,2010-12-07,15,9,754,N
광명시,,광명역세권휴먼시아3단지,소하동,1378,2011-02-08,20,12,797,Y
광명시,,광명역세권휴먼시아4단지,소하동,1387,2010-11-30,19,13,730,Y
광명시,,광명역세권휴먼시아5단지,소하동,1389,2011-02-08,20,8,407,Y
광명시,,광명역센트럴자이,일직동,517,2019-01-08,40,7,1005,Y
광명시,,광명역써밋플레이스,일직동,513,2018-02-19,42,10,1430,Y
광명시,,광명역파크자이,일직동,518,2017-07-27,37,7,875,Y
광명시,,광명역푸르지오,일직동,519,2017-08-08,42,5,640,Y
광명시,,광명영화,광명동,733,1995-10-10,19,1,159,Y
광명시,,광명영화아이닉스,광명동,778,2005-09-29,20,3,298,Y
광명시,,광명월드메르디앙,광명동,781,2007-04-26,26,7,577,Y
광명시,,광명중앙하이츠,광명동,713,1993-11-26,20,7,1191,Y
